Artist,Category,Streams,Revenue (USD),Country,Year,Most Popular Song,Subscription Type,Age Group,Danceability,Energy,Tempo,Valence
BLACKPINK,k-pop,747810,33633.72,UK,2024,REALLY - JP Ver./ BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME-,Premium,35-44,,,,
BLACKPINK,k-pop,963524,29172.92,Mexico,2020,SEE U LATER - JP Ver./ BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME-,Premium,13-17,,,,
BLACKPINK,k-pop,986832,62594.47,Spain,2020,PLAYING WITH FIRE - JP Ver./ BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME-,Free,45+,,,,
BLACKPINK,k-pop,532757,24481.75,Brazil,2020,Kick It - JP Ver./ BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME-,Free,45+,,,,
BLACKPINK,k-pop,357312,14478.34,Netherlands,2021,BOOMBAYAH - JP Ver./ BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME-,Premium,25-34,,,,
BLACKPINK,k-pop,734596,28785.3,Spain,2024,AS IF IT’S YOUR LAST - JP Ver./ BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME-,Free,25-34,,,,
BLACKPINK,k-pop,242151,8028.28,South Africa,2020,DDU-DU DDU-DU - Live,Free,18-24,,,,
BLACKPINK,k-pop,630561,41484.13,Mexico,2020,Forever Young - Live,Premium,18-24,,,,
BLACKPINK,k-pop,791611,35660.05,Japan,2022,STAY (Remix Version) - Live,Free,35-44,,,,
BLACKPINK,k-pop,83270,4395.09,France,2019,WHISTLE - Live,Premium,18-24,,,,
BLACKPINK,k-pop,448220,15684.91,UK,2021,YOU & I + ONLY LOOK AT ME - Live,Free,13-17,,,,
BLACKPINK,k-pop,566240,22776.5,UK,2019,SOLO - Live,Free,18-24,,,,
BLACKPINK,k-pop,639106,40034.63,South Korea,2023,Really (Reggae Version) - Live,Free,25-34,,,,
BLACKPINK,k-pop,438844,23385.18,Australia,2019,See U Later - Live,Free,13-17,,,,
BLACKPINK,k-pop,296918,13369.83,Australia,2023,PLAYING WITH FIRE - Live,Free,18-24,,,,
BLACKPINK,k-pop,556379,17482.25,Brazil,2019,BOOMBAYAH - Live,Free,35-44,,,,
BLACKPINK,k-pop,733980,37955.31,Netherlands,2020,As If It's Your Last - Live,Free,18-24,,,,
BLACKPINK,k-pop,289112,10446.25,South Africa,2019,WHISTLE (Remix Version) - Live,Premium,18-24,,,,
BLACKPINK,k-pop,906325,51162.09,Brazil,2021,DDU DDU-DU (Remix Version) - Live,Premium,25-34,,,,
BLACKPINK,k-pop,919712,51645.66,South Africa,2023,STAY - Live,Free,25-34,,,,
BLACKPINK,k-pop,973268,65625.55,Canada,2019,"DDU-DU DDU-DU - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",Free,18-24,,,,
BLACKPINK,k-pop,877781,45123.91,South Africa,2024,"FOREVER YOUNG - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",Free,45+,,,,
BLACKPINK,k-pop,488113,19449.06,Mexico,2024,"WHISTLE - Acoustic Ver. BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",Free,45+,,,,
BLACKPINK,k-pop,574172,29102.09,USA,2022,"STAY - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",Free,25-34,,,,
BLACKPINK,k-pop,338167,22057.96,Italy,2020,"LET IT BE〜 YOU&I〜 ONLY LOOK AT ME / ROSÉ - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",Free,45+,,,,
BLACKPINK,k-pop,183516,11739.55,Netherlands,2021,"雪の華 / JISOO - LIVE BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",Premium,18-24,,,,
BLACKPINK,k-pop,566267,22066.18,South Africa,2020,"SOLO - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",Premium,25-34,,,,
BLACKPINK,k-pop,670202,22633.77,UK,2022,"ラスト・クリスマス 〜 赤鼻のトナカイ - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",Free,35-44,,,,
BLACKPINK,k-pop,228568,11675.55,UK,2019,"Kiss and Make Up - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",Premium,35-44,,,,
BLACKPINK,k-pop,634450,26337.6,Spain,2021,"SO HOT - THEBLACKLABEL REMIX BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",Premium,13-17,,,,
BLACKPINK,k-pop,158800,9734.06,South Korea,2023,"REALLY - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",Free,45+,,,,
BLACKPINK,k-pop,670221,31139.02,France,2021,"SEE U LATER - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",Free,18-24,,,,
BLACKPINK,k-pop,445439,19454.77,India,2022,"BOOMBAYAH - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",Free,25-34,,,,
BLACKPINK,k-pop,385891,22859.24,USA,2019,"PLAYING WITH FIRE - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",Premium,25-34,,,,
BLACKPINK,k-pop,960703,30247.11,South Korea,2020,"AS IF IT’S YOUR LAST - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",Premium,45+,,,,
BLACKPINK,k-pop,968042,50341.82,USA,2020,BOOMBAYAH - Japanese Version,Premium,18-24,,,,
BLACKPINK,k-pop,600207,28531.89,Spain,2024,WHISTLE - Japanese Version,Premium,25-34,,,,
BLACKPINK,k-pop,917516,55315.86,Australia,2021,PLAYING WITH FIRE - Japanese Version,Premium,13-17,,,,
BLACKPINK,k-pop,342426,22795.45,Italy,2021,STAY - Japanese Version,Premium,35-44,,,,
BLACKPINK,k-pop,110735,5765.18,France,2020,AS IF IT’S YOUR LAST - Japanese Version,Premium,35-44,,,,
BLACKPINK,k-pop,840859,31035.88,Netherlands,2023,DDU-DU DDU-DU - Japanese Version,Free,35-44,,,,
BLACKPINK,k-pop,272098,15309.78,Canada,2020,FOREVER YOUNG - Japanese Version,Free,25-34,,,,
BLACKPINK,k-pop,454983,31582.86,USA,2021,REALLY - Japanese Version,Free,18-24,,,,
BLACKPINK,k-pop,538844,23867.61,Italy,2023,SEE U LATER - Japanese Version,Premium,25-34,,,,
BLACKPINK,k-pop,982045,35734.98,South Korea,2019,THE GIRLS - BLACKPINK THE GAME OST,Premium,25-34,,,,
BLACKPINK,k-pop,459834,27173.48,Spain,2023,Pink Venom,Premium,45+,,,,
BLACKPINK,k-pop,978627,57170.37,Netherlands,2020,You Never Know - JP Ver.,Premium,35-44,,,,
Shakira,latin pop,301766,19595.73,South Africa,2022,Puntería,Premium,13-17,,,,
Shakira,latin pop,918435,59382.16,UK,2020,La Fuerte,Premium,13-17,,,,
Shakira,latin pop,855736,41973.51,Mexico,2019,Tiempo Sin Verte,Free,45+,,,,
Shakira,latin pop,771641,26705.07,Italy,2020,Cohete,Free,18-24,,,,
Shakira,latin pop,88382,4281.94,South Korea,2021,(Entre Paréntesis),Premium,13-17,,,,
Shakira,latin pop,925133,53494.08,Canada,2024,Cómo Dónde y Cuándo,Premium,45+,,,,
Shakira,latin pop,650176,30642.38,Mexico,2024,Nassau,Free,45+,,,,
Shakira,latin pop,288075,11515.39,Japan,2019,Última,Premium,45+,,,,
Shakira,latin pop,609984,40122.43,USA,2024,Te Felicito,Premium,13-17,,,,
Shakira,latin pop,57219,3104.89,Netherlands,2021,Monotonía,Free,35-44,,,,
Shakira,latin pop,703100,36634.38,India,2020,"Shakira: Bzrp Music Sessions, Vol. 53",Premium,45+,,,,
Shakira,latin pop,638556,38385.01,Australia,2021,TQG (feat. Shakira),Free,25-34,,,,
Shakira,latin pop,938554,61910.94,USA,2022,Acróstico - Milan + Sasha,Premium,25-34,,,,
Shakira,latin pop,670262,26055.73,Netherlands,2020,Copa Vacía,Premium,45+,,,,
Shakira,latin pop,457995,22000.66,Canada,2020,El Jefe,Free,45+,,,,
Shakira,latin pop,114810,7044.5,Mexico,2023,"Bzrp Music Sessions, Vol. 53 - Tiësto Remix",Free,18-24,,,,
Shakira,latin pop,997266,64535.91,Spain,2021,Puntería - Vinyl Version,Free,18-24,,,,
Shakira,latin pop,316085,10634.21,Australia,2019,Objection (Tango),Premium,18-24,,,,
Shakira,latin pop,829589,41456.47,Mexico,2023,Underneath Your Clothes,Free,35-44,,,,
Shakira,latin pop,399383,21356.09,Germany,2024,"Whenever, Wherever",Premium,25-34,,,,
Shakira,latin pop,887382,55228.24,Mexico,2024,Rules,Free,13-17,,,,
Shakira,latin pop,253090,11280.94,UK,2020,The One,Free,45+,,,,
Shakira,latin pop,773740,53635.12,Canada,2023,Ready for the Good Times,Free,18-24,,,,
Shakira,latin pop,383278,18539.78,India,2024,Fool,Premium,35-44,,,,
Shakira,latin pop,585164,40493.12,Australia,2024,Te Dejo Madrid,Premium,25-34,,,,
Shakira,latin pop,510610,15663.62,Spain,2020,Poem to a Horse,Free,13-17,,,,
Shakira,latin pop,78138,3294.78,Brazil,2021,Que Me Quedes Tú,Premium,13-17,,,,
Shakira,latin pop,594653,31958.52,South Africa,2023,Eyes Like Yours (Ojos Así),Premium,35-44,,,,
Shakira,latin pop,844504,56942.54,Mexico,2023,"Suerte (Whenever, Wherever)",Free,13-17,,,,
Shakira,latin pop,660969,29616.68,Italy,2021,"Te Aviso, Te Anuncio (Tango)",Premium,45+,,,,
Shakira,latin pop,151069,6608.0,Spain,2024,"Whenever, Wherever - Sahara Mix",Free,45+,,,,
Shakira,latin pop,972130,41501.43,Mexico,2019,Underneath Your Clothes - Acoustic Live Vox,Free,35-44,,,,
Shakira,latin pop,661571,36729.65,South Korea,2021,Objection (Tango) - Afro-Punk Version,Free,35-44,,,,
Shakira,latin pop,498918,25993.04,Brazil,2023,"Whenever, Wherever - Pepsi Super Bowl LIV Halftime Show Remix",Free,18-24,,,,
Shakira,latin pop,853479,58662.12,South Africa,2021,Estoy Aquí/Dónde Estás Corazón Medley - El Dorado World Tour Live,Premium,25-34,,,,
Shakira,latin pop,862732,47736.19,India,2019,She Wolf - El Dorado World Tour Live,Premium,45+,,,,
Shakira,latin pop,670781,39355.63,Japan,2020,Si Te Vas - El Dorado World Tour Live,Premium,35-44,,,,
Shakira,latin pop,449026,23352.8,Germany,2019,Nada - El Dorado World Tour Live,Premium,25-34,,,,
Shakira,latin pop,798523,42953.07,Canada,2024,Perro Fiel/El Perdón Medley (feat. Nicky Jam) - El Dorado World Tour Live,Premium,25-34,,,,
Shakira,latin pop,96371,3398.68,India,2023,Underneath Your Clothes - El Dorado World Tour Live,Free,18-24,,,,
Shakira,latin pop,525055,18009.97,Brazil,2024,Me Enamoré - El Dorado World Tour Live,Premium,45+,,,,
Shakira,latin pop,325077,15269.41,Netherlands,2020,Inevitable - El Dorado World Tour Live,Premium,25-34,,,,
Shakira,latin pop,185330,11783.67,South Korea,2020,Chantaje (feat. Maluma) - El Dorado World Tour Live,Free,35-44,,,,
Shakira,latin pop,807537,26051.46,Canada,2020,"Whenever, Wherever - El Dorado World Tour Live",Premium,45+,,,,
Shakira,latin pop,266594,13033.45,Japan,2021,Tú - El Dorado World Tour Live,Free,25-34,,,,
Shakira,latin pop,351463,15625.21,Italy,2023,Amarillo - El Dorado World Tour Live,Free,13-17,,,,
Shakira,latin pop,649005,42007.09,UK,2021,La Tortura (feat. Alejandro Sanz) - El Dorado World Tour Live,Free,18-24,,,,
Shakira,latin pop,933909,38114.18,Spain,2021,Antologia - El Dorado World Tour Live,Premium,35-44,,,,
Shakira,latin pop,65280,3904.52,Italy,2022,Can't Remember to Forget You - El Dorado World Tour Live,Premium,35-44,,,,
Shakira,latin pop,697003,30649.1,Germany,2023,Loca/Rabiosa Medley - El Dorado World Tour Live,Premium,45+,,,,
Shakira,latin pop,242610,10525.05,USA,2022,La La La (Brasil 2014)/Waka Waka (This Time for Africa) Medley - El Dorado World Tour Live,Free,13-17,,,,
Shakira,latin pop,656534,31128.41,UK,2021,Toneladas - El Dorado World Tour Live,Premium,45+,,,,
Shakira,latin pop,768395,36520.73,France,2022,Hips Don't Lie - El Dorado World Tour Live,Premium,18-24,,,,
Shakira,latin pop,540168,20837.67,South Africa,2022,La Bicicleta - El Dorado World Tour Live,Premium,13-17,,,,
Shakira,latin pop,453666,14558.23,UK,2019,Me Enamoré,Premium,35-44,,,,
Shakira,latin pop,775474,36235.85,South Africa,2024,Nada,Premium,35-44,,,,
Shakira,latin pop,492821,22108.24,Brazil,2022,Chantaje (feat. Maluma),Premium,35-44,,,,
Shakira,latin pop,260038,9790.46,South Korea,2020,When a Woman,Premium,13-17,,,,
Shakira,latin pop,510158,15640.03,Italy,2020,Amarillo,Free,35-44,,,,
Shakira,latin pop,893436,37729.37,Japan,2021,Perro Fiel (feat. Nicky Jam),Premium,25-34,,,,
Shakira,latin pop,169901,10891.76,Netherlands,2024,Trap (feat. Maluma),Premium,13-17,,,,
Shakira,latin pop,781633,38758.14,Germany,2024,Comme moi (feat. Shakira),Free,18-24,,,,
Shakira,latin pop,824372,48006.58,Italy,2022,Coconut Tree,Premium,18-24,,,,
Shakira,latin pop,150685,4747.79,South Africa,2023,La Bicicleta,Premium,35-44,,,,
Shakira,latin pop,788413,41608.42,Germany,2019,Deja vu,Premium,45+,,,,
Shakira,latin pop,114426,3736.4,France,2024,What We Said (feat. MAGIC!) - Comme moi English Version,Premium,45+,,,,
Shakira,latin pop,437285,25910.56,Japan,2021,Toneladas,Premium,25-34,,,,
Shakira,latin pop,281374,15777.61,Canada,2023,Dare (La La La),Free,18-24,,,,
Shakira,latin pop,111868,3941.16,South Korea,2024,Can't Remember to Forget You (feat. Rihanna),Premium,13-17,,,,
Shakira,latin pop,863906,38750.76,Mexico,2021,Empire,Premium,45+,,,,
Shakira,latin pop,121602,6470.2,Netherlands,2022,You Don't Care About Me,Free,45+,,,,
Shakira,latin pop,805660,47332.3,Italy,2019,Cut Me Deep (feat. MAGIC!),Free,25-34,,,,
Shakira,latin pop,377055,13184.89,South Korea,2019,Spotlight,Premium,35-44,,,,
Shakira,latin pop,139465,8191.73,Spain,2021,Broken Record,Premium,35-44,,,,
Shakira,latin pop,143836,5858.95,Germany,2023,Medicine (feat. Blake Shelton),Premium,45+,,,,
Shakira,latin pop,479915,30236.81,USA,2024,23,Premium,35-44,,,,
Shakira,latin pop,321080,19810.75,UK,2024,The One Thing,Premium,13-17,,,,
Shakira,latin pop,94675,4835.77,Spain,2019,Nunca Me Acuerdo de Olvidarte,Free,18-24,,,,
Shakira,latin pop,442235,27503.8,Canada,2019,Loca por Ti,Premium,18-24,,,,
Shakira,latin pop,393434,17436.82,France,2019,La La La,Premium,13-17,,,,
Shakira,latin pop,433873,15554.54,Italy,2020,Chasing Shadows,Premium,25-34,,,,
Shakira,latin pop,352062,11966.26,Netherlands,2024,That Way,Premium,45+,,,,
Shakira,latin pop,903754,54771.39,South Korea,2024,La La La (Brazil 2014) (feat. Carlinhos Brown),Free,18-24,,,,
Shakira,latin pop,752047,32401.45,Netherlands,2023,La La La (Brasil 2014) (feat. Carlinhos Brown),Free,35-44,,,,
Shakira,latin pop,680490,42771.76,Australia,2023,Nunca Me Acuerdo de Olvidarte,Free,13-17,,,,
Shakira,latin pop,369325,11323.55,South Africa,2020,Empire,Free,45+,,,,
Shakira,latin pop,377875,20700.84,Spain,2022,You Don't Care About Me,Free,35-44,,,,
Shakira,latin pop,903440,38516.47,Mexico,2019,La La La,Premium,45+,,,,
Shakira,latin pop,113349,7222.01,Netherlands,2024,Cut Me Deep (feat. MAGIC!),Premium,45+,,,,
Shakira,latin pop,607942,38529.29,Brazil,2019,23,Free,35-44,,,,
Shakira,latin pop,685245,36275.85,Mexico,2019,The One Thing,Free,35-44,,,,
Shakira,latin pop,927025,30487.82,South Africa,2023,Medicine (feat. Blake Shelton),Free,45+,,,,
Shakira,latin pop,501400,29044.13,Australia,2019,Loca por Ti,Premium,18-24,,,,
Shakira,latin pop,635239,42884.58,USA,2019,Spotlight,Free,35-44,,,,
Shakira,latin pop,417962,22001.23,UK,2022,Broken Record,Free,18-24,,,,
Shakira,latin pop,131088,4413.59,Spain,2023,Boig per Tu,Free,18-24,,,,
Shakira,latin pop,292542,13505.61,Australia,2024,La La La (Brasil 2014) (feat. Carlinhos Brown),Premium,45+,,,,
Shakira,latin pop,122913,5890.82,South Korea,2022,Chasing Shadows,Free,18-24,,,,
Shakira,latin pop,640450,39245.58,India,2023,Can't Remember to Forget You (feat. Rihanna),Free,35-44,,,,
Shakira,latin pop,270407,11973.33,South Africa,2022,Pienso En Ti - Live Version,Premium,45+,,,,
Shakira,latin pop,303756,12256.0,Australia,2020,Why Wait - Live Version,Premium,25-34,,,,
Shakira,latin pop,53492,1782.71,Canada,2022,Te Dejo Madrid - Live Version,Premium,25-34,,,,
Shakira,latin pop,617749,41939.92,Japan,2022,"Whenever, Wherever - Live Version",Free,45+,,,,
Shakira,latin pop,152106,4900.67,France,2023,Inevitable - Live Version,Free,25-34,,,,
Shakira,latin pop,493854,33633.36,Australia,2021,Nothing Else Matters/Despedida Medley (Live From Paris) - Live Version,Premium,25-34,,,,
Shakira,latin pop,912737,33205.49,India,2023,Gypsy - Live Version,Premium,25-34,,,,
Shakira,latin pop,763621,44505.49,Germany,2019,La Tortura - Live Version,Premium,25-34,,,,
Shakira,latin pop,979966,50918.21,Brazil,2024,"Ciega, Sordomuda - Live Version",Premium,25-34,,,,
Shakira,latin pop,844106,39587.52,Brazil,2024,Underneath Your Clothes - Live Version,Premium,35-44,,,,
Shakira,latin pop,706722,47900.64,Germany,2019,Sale El Sol - Live Version,Free,45+,,,,
Shakira,latin pop,65602,2839.66,South Korea,2023,Las De La Intuición - Live Version,Premium,25-34,,,,
Shakira,latin pop,911445,42543.76,Mexico,2020,Loca - Live Version,Free,45+,,,,
Shakira,latin pop,429387,27884.18,South Korea,2020,She Wolf - Live Version,Premium,35-44,,,,
Shakira,latin pop,318786,15309.85,Japan,2022,Ojos Así - Live Version,Premium,45+,,,,
Shakira,latin pop,157952,5314.72,Mexico,2021,Antes De Las Seis (Live from Paris) - Live Version,Free,25-34,,,,
Shakira,latin pop,398059,13226.39,Spain,2024,Je l'aime à mourir - Live from Paris,Premium,45+,,,,
Shakira,latin pop,510421,26494.32,Italy,2019,Hips Don't Lie - Live Version,Premium,25-34,,,,
Shakira,latin pop,815823,53075.51,Germany,2024,Waka Waka (This Time For Africa) - Live Version,Free,35-44,,,,
Shakira,latin pop,994810,42553.87,India,2023,Sale el Sol,Premium,35-44,,,,
Shakira,latin pop,636073,25838.1,Spain,2024,Loca (feat. El Cata),Premium,18-24,,,,
Shakira,latin pop,997700,31980.15,India,2020,Antes de las Seis,Free,13-17,,,,
Shakira,latin pop,541855,21847.46,Mexico,2019,Gordita (feat. Residente Calle 13),Premium,18-24,,,,
Shakira,latin pop,381372,25907.72,Germany,2019,Addicted to You,Free,35-44,,,,
Shakira,latin pop,89244,5826.36,Netherlands,2021,Lo Que Más,Free,35-44,,,,
Shakira,latin pop,512051,31306.04,Spain,2020,Mariposas,Premium,45+,,,,
Shakira,latin pop,827216,28097.13,USA,2022,Rabiosa (feat. El Cata),Premium,25-34,,,,
Shakira,latin pop,65560,2198.29,South Korea,2023,Devoción,Free,45+,,,,
Shakira,latin pop,483612,14852.9,France,2022,Islands,Free,25-34,,,,
Shakira,latin pop,188641,12948.94,Brazil,2020,Tu Boca,Free,13-17,,,,
Shakira,latin pop,412043,15395.33,France,2024,Waka Waka (Esto Es Africa) - K-Mix,Free,25-34,,,,
Shakira,latin pop,812586,35096.09,South Korea,2020,Loca (feat. Dizzee Rascal),Premium,35-44,,,,
Shakira,latin pop,284197,14634.17,Netherlands,2023,Rabiosa (feat. Pitbull),Premium,35-44,,,,
Shakira,latin pop,742927,42838.81,UK,2022,Waka Waka (This Time for Africa) - K-Mix,Free,13-17,,,,
Shakira,latin pop,501375,32161.96,Canada,2020,Loca (feat. Dizzee Rascal) - Freemasons Radio Edit,Premium,35-44,,,,
Shakira,latin pop,139240,7795.24,USA,2020,She Wolf,Premium,25-34,,,,
Shakira,latin pop,931342,55356.56,South Africa,2022,Did It Again,Premium,13-17,,,,
Shakira,latin pop,608418,32023.51,Netherlands,2019,Long Time,Free,45+,,,,
Shakira,latin pop,550865,26266.37,USA,2024,Why Wait,Premium,25-34,,,,
Shakira,latin pop,350329,23925.54,South Korea,2023,Good Stuff,Free,13-17,,,,
Shakira,latin pop,513429,33372.09,India,2023,Men in This Town,Free,25-34,,,,
Shakira,latin pop,306739,15713.97,South Korea,2021,Gypsy,Free,35-44,,,,
Shakira,latin pop,142643,7757.86,Spain,2021,Spy (feat. Wyclef Jean),Premium,25-34,,,,
Shakira,latin pop,943539,31639.27,Australia,2021,Mon Amour,Free,25-34,,,,
Shakira,latin pop,496577,23030.86,Germany,2022,Loba,Free,35-44,,,,
Shakira,latin pop,225208,14068.5,South Korea,2024,Lo Hecho Está Hecho,Premium,35-44,,,,
Shakira,latin pop,807590,42323.7,South Africa,2019,Años Luz,Premium,25-34,,,,
Shakira,latin pop,397532,12061.67,Australia,2023,Give It Up To Me (feat. Lil Wayne),Premium,18-24,,,,
Shakira,latin pop,206986,9120.25,South Africa,2022,Did It Again (feat. Kid Cudi),Free,18-24,,,,
Shakira,latin pop,814025,33844.39,Netherlands,2019,Gitana,Free,35-44,,,,
Shakira,latin pop,718128,33931.43,USA,2020,Lo Hecho Está Hecho (feat. Pitbull),Premium,45+,,,,
Shakira,latin pop,785707,50583.97,Netherlands,2021,Gypsy - Live From T4 Studios,Free,13-17,,,,
Shakira,latin pop,669031,39738.09,South Korea,2022,She Wolf - Live From T4 Studios,Free,45+,,,,
Shakira,latin pop,214930,14712.57,Canada,2023,How Do You Do,Free,25-34,,,,
Shakira,latin pop,383661,24471.25,Mexico,2022,Illegal (feat. Carlos Santana),Free,35-44,,,,
Shakira,latin pop,680535,40957.11,Brazil,2024,Hips Don't Lie (feat. Wyclef Jean),Free,13-17,,,,
Shakira,latin pop,573095,26463.04,Netherlands,2020,Animal City,Free,35-44,,,,
Shakira,latin pop,332393,13139.3,Canada,2023,Don't Bother,Premium,45+,,,,
Shakira,latin pop,167955,9006.01,South Africa,2019,The Day and the Time (feat. Gustavo Cerati),Premium,25-34,,,,
Shakira,latin pop,126570,6726.55,India,2022,Dreams for Plans,Premium,13-17,,,,
Shakira,latin pop,257554,16978.17,Japan,2020,Hey You,Free,13-17,,,,
Shakira,latin pop,440213,16952.11,France,2022,Your Embrace,Premium,45+,,,,
Shakira,latin pop,665405,43749.57,Brazil,2024,Costume Makes the Clown,Premium,45+,,,,
Shakira,latin pop,239940,12927.45,USA,2023,Something,Free,13-17,,,,
Shakira,latin pop,959470,51332.19,Mexico,2021,Timor,Free,25-34,,,,
Shakira,latin pop,966193,60050.92,Germany,2023,La Tortura (feat. Alejandro Sanz) - Alternate Version,Free,13-17,,,,
Imagine Dragons,Pop,844435,33052.5,Spain,2020,Woke - Demo,Free,35-44,,,,
Imagine Dragons,Pop,983194,39211.55,Netherlands,2020,The Ghost Intervention - Demo,Free,35-44,,,,
Imagine Dragons,Pop,759542,34696.92,France,2021,Monica - Demo,Free,45+,,,,
Imagine Dragons,Pop,334836,12067.26,USA,2024,Black - Demo,Premium,45+,,,,
Imagine Dragons,Pop,509564,19295.4,Spain,2024,Strange Ways - Demo,Premium,13-17,,,,
Imagine Dragons,Pop,981469,57274.82,Canada,2021,I Get Carried Away - Demo,Premium,25-34,,,,
Imagine Dragons,Pop,332434,23241.76,France,2020,A-OK - Demo,Free,45+,,,,
Imagine Dragons,Pop,574677,21625.85,Spain,2022,Destroyed - Demo,Premium,35-44,,,,
Imagine Dragons,Pop,277885,11070.12,Germany,2022,Playin' Me - Demo,Free,45+,,,,
Imagine Dragons,Pop,518356,20711.31,South Africa,2024,My Car - Demo,Free,25-34,,,,
Imagine Dragons,Pop,138193,8321.05,France,2020,Cowboy - Demo,Premium,25-34,,,,
Imagine Dragons,Pop,822910,52715.87,France,2023,Mayday - Demo,Free,45+,,,,
Imagine Dragons,Pop,130419,6513.29,France,2024,The Journey - Demo,Free,13-17,,,,
Imagine Dragons,Pop,160338,9003.32,Italy,2021,I Bet My Life - Demo,Premium,18-24,,,,
Imagine Dragons,Pop,266614,9730.75,Brazil,2020,Wake Up,Premium,45+,,,,
Imagine Dragons,Pop,711426,35111.96,Germany,2021,Nice to Meet You,Premium,13-17,,,,
Imagine Dragons,Pop,836883,51455.08,South Korea,2019,Eyes Closed,Premium,45+,,,,
Imagine Dragons,Pop,856038,49498.92,UK,2024,Take Me to the Beach,Premium,45+,,,,
Imagine Dragons,Pop,143737,9826.74,Italy,2020,In Your Corner,Free,25-34,,,,
Imagine Dragons,Pop,593686,21238.38,Spain,2024,Gods Don’t Pray,Free,18-24,,,,
Imagine Dragons,Pop,551598,17341.29,Mexico,2020,Don’t Forget Me,Free,35-44,,,,
Imagine Dragons,Pop,467999,25901.81,Canada,2022,Kid,Free,45+,,,,
Imagine Dragons,Pop,762765,38556.45,Brazil,2021,Fire in These Hills,Free,13-17,,,,
Imagine Dragons,Pop,626279,32598.54,South Africa,2024,Eyes Closed (feat. J Balvin),Free,18-24,,,,
Imagine Dragons,Pop,204946,6723.08,South Africa,2023,My Life - Live in Vegas,Free,25-34,,,,
Imagine Dragons,Pop,822311,26670.04,India,2022,Believer - Live in Vegas,Free,45+,,,,
Imagine Dragons,Pop,108839,5453.99,Japan,2020,"Las Vegas, Our Home - Live in Vegas",Premium,25-34,,,,
Imagine Dragons,Pop,519089,16463.97,South Korea,2020,It's Time - Live in Vegas,Premium,13-17,,,,
Imagine Dragons,Pop,706583,49000.47,Australia,2021,I'm So Sorry - Live in Vegas,Free,18-24,,,,
Imagine Dragons,Pop,731256,47486.64,Spain,2020,Thunder - Live in Vegas,Free,35-44,,,,
Imagine Dragons,Pop,824724,54065.16,South Africa,2019,Birds - Live in Vegas,Free,35-44,,,,
Imagine Dragons,Pop,187105,9241.05,Canada,2022,Follow You - Live in Vegas,Premium,35-44,,,,
